"","regionName2","year","estL","est","estU","wpp_lb","estNL","estN","estNU"
"49","Northern America",2014,0.0779810595869625,0.0823528364752362,0.0870929486148221,4382217,341729.925,360888,381660.2
"50","Northern America",2015,0.0778995199314875,0.0823885955963761,0.0872209379941082,4367085,340193.825,359798,380901.25
"51","Northern America",2016,0.0775721171124635,0.0823840635932723,0.0875778962809704,4326747,335634.925,356455,378927.4
"52","Northern America",2017,0.077114831017121,0.0823767086455118,0.0880712883928281,4243566,327241.875,349571,373736.325
"53","Northern America",2018,0.0765455053131354,0.0823721206479874,0.0887449997158623,4170513,319234.025,343534,370112.175
"54","Northern America",2019,0.0758196704401679,0.0823744248794301,0.0895422407961899,4120223,312393.95,339401,368934
"55","Northern America",2020,0.0750737689421123,0.0823811753340018,0.0904167623526477,4040996,303372.8,332902,365373.775
"56","Oceania",2010,0.0744033665788054,0.0805821629053454,0.0901486930959308,658235,48974.9,53042,59339.025
"57","Oceania",2011,0.0746581854434877,0.0806188419213736,0.089852190961611,660007,49274.925,53209,59303.075
"58","Oceania",2012,0.0750156855480829,0.0808328577873518,0.0898946976872033,669406,50215.95,54110,60176.05
"59","Oceania",2013,0.0752493620276465,0.0808656104513916,0.0895673591231541,669308,50365,54124,59948.15
"60","Oceania",2014,0.0754531723190658,0.0809970768899794,0.0896130301803964,664703,50153.95,53839,59566.05
"61","Oceania",2015,0.0759042152288413,0.0815755689381746,0.090469202783203,675337,51260.925,55091,61097.2
"62","Oceania",2016,0.0762119411065472,0.0817229041863312,0.0903800519613497,679736,51804,55550,61434.575
"63","Oceania",2017,0.0765154445084976,0.082191201044958,0.0910909303191062,685195,52428,56317,62415.05
"64","Oceania",2018,0.0767590551340356,0.0821463036908195,0.0905687124027021,692204,53132.925,56862,62692.025
"65","Oceania",2019,0.0770605916727538,0.0830197224251278,0.0922922936449964,684500,52747.975,56827,63174.075
"66","Oceania",2020,0.0772488683709116,0.0833546105675782,0.0927250307351494,677563,52340.975,56478,62827.05
