,regionName2,year,estL,est,estU,wpp_lb,estNL,estN,estNU
1,EAP,2010,0.061431373,0.070136388,0.083216261,32199990,1978089.6,2258391,2679562.775
2,EAP,2011,0.06155197,0.070211437,0.08330032,32155331,1979223.975,2257672,2678549.35
3,EAP,2012,0.061439122,0.06996222,0.08258764,33646674,2067222.1,2353996,2778799.4
4,EAP,2013,0.061819784,0.070286929,0.083025562,32569057,2013412.075,2289179,2704064.275
5,EAP,2014,0.061816407,0.070185726,0.082884589,32919671,2034975.775,2310491,2728533.4
6,EAP,2015,0.06212182,0.070594616,0.083581453,31539360,1959282.45,2226509,2636105.55
7,EAP,2016,0.061927284,0.070342639,0.083116749,32208132,1994562.15,2265605,2677035.225
8,EAP,2017,0.061947807,0.070345942,0.083092652,32140063,1991006.425,2260923,2670603.075
9,EAP,2018,0.062599561,0.07127897,0.084826421,29088159,1820905.975,2073374,2467444.425
10,EAP,2019,0.062807619,0.071660829,0.085576351,28090395,1764290.825,2012981,2403873.5
11,EAP,2020,0.063427149,0.072678158,0.087452479,25615495,1624717.825,1861687,2240138.55
12,EECA,2010,0.062083134,0.082003303,0.121630324,6134009,380818.5,503009,746081.5
13,EECA,2011,0.062013029,0.082162627,0.122177132,6181241,383317.475,507867,755206.3
14,EECA,2012,0.061975774,0.082242432,0.12263915,6326345,392080.125,520294,775857.575
15,EECA,2013,0.061976027,0.082272596,0.122646185,6381724,395513.9,525041,782694.1
16,EECA,2014,0.061993719,0.082276355,0.122351808,6484840,402019.35,533549,793431.9
17,EECA,2015,0.061941059,0.082270729,0.122054272,6495992,402368.625,534430,792863.575
18,EECA,2016,0.061902564,0.082230025,0.121699445,6412232,396933.6,527278,780365.075
19,EECA,2017,0.062237995,0.08196379,0.119916486,6100450,379679.775,500016,731544.525
20,EECA,2018,0.062556672,0.08181218,0.1188029,5958856,372766.2,487507,707929.375
21,EECA,2019,0.062828977,0.081641792,0.117341392,5750523,361299.475,469483,674774.375
22,EECA,2020,0.062965674,0.08159455,0.116682127,5658601,356297.625,461711,660257.6
23,ESA,2010,0.073939216,0.084416175,0.101704329,16932217,1251954.85,1429353,1722079.775
24,ESA,2011,0.07401356,0.084596284,0.102073077,17125114,1267490.65,1448721,1748013.075
25,ESA,2012,0.074196012,0.084783135,0.102218333,17255118,1280260.95,1462943,1763789.4
26,ESA,2013,0.074395373,0.085023367,0.102552604,17472973,1299908.35,1485611,1791898.875
27,ESA,2014,0.074424986,0.085104403,0.102663906,17710059,1318070.9,1507204,1818183.825
28,ESA,2015,0.074524792,0.085171714,0.102597847,17955069,1338097.775,1529264,1842151.425
29,ESA,2016,0.074621257,0.085266536,0.102654352,18185927,1357056.725,1550651,1866864.55
30,ESA,2017,0.074767859,0.085383248,0.102687732,18458410,1380095.8,1576039,1895452.25
31,ESA,2018,0.074817617,0.08542434,0.102635176,18769990,1404325.925,1603414,1926461.225
32,ESA,2019,0.074908003,0.085468045,0.102655376,19101724,1430872,1632587,1960894.65
33,ESA,2020,0.075070375,0.08560466,0.10292246,19330116,1451119.05,1654748,1989503.1
34,LAC,2010,0.080014251,0.0842729,0.09057354,10790610,863402.575,909356,977343.75
35,LAC,2011,0.080210107,0.084358123,0.090558248,10790105,865475.475,910233,977133
36,LAC,2012,0.080320019,0.084380847,0.090476029,10717124,860799.6,904320,969642.825
37,LAC,2013,0.080509144,0.084500649,0.090563898,10661208,858324.725,900879,965520.55
38,LAC,2014,0.081021501,0.084959981,0.090993426,10635678,861718.6,903607,967776.775
39,LAC,2015,0.081524012,0.085429196,0.091441122,10575717,862174.875,903475,967055.425
40,LAC,2016,0.081484145,0.085443965,0.091558689,10365893,844655.925,885703,949087.575
41,LAC,2017,0.081872688,0.085876771,0.09205329,10320416,844960.2,886284,950028.25
42,LAC,2018,0.08213895,0.086187065,0.092467038,10218610,839345.9,880712,944884.6
43,LAC,2019,0.082156667,0.086300273,0.092750975,9990119,820754.875,862150,926593.275
44,LAC,2020,0.08200213,0.08624386,0.092800275,9804756,804010.875,845600,909884.05
45,MENA,2010,0.054602812,0.080670552,0.120499964,9735560,531588.95,785373,1173134.625
46,MENA,2011,0.054869832,0.080975248,0.120852855,10002748,548849.1,809975,1208860.65
47,MENA,2012,0.054971566,0.081235578,0.121150565,10253303,563640.125,832933,1242193.45
48,MENA,2013,0.055323329,0.081466111,0.121181516,10449167,578082.7,851253,1266245.9
49,MENA,2014,0.055556793,0.081633262,0.121265547,10562496,586818.4,862251,1280866.85
50,MENA,2015,0.055844985,0.081872118,0.121451649,10556622,589534.4,864293,1282119.15
51,MENA,2016,0.056120098,0.082052873,0.121366867,10327146,579560.45,847372,1253373.35
52,MENA,2017,0.056274788,0.082364601,0.121908023,10278554,578423.45,846589,1253038.2
53,MENA,2018,0.056419154,0.082868575,0.122859582,10145426,572396.35,840737,1246462.8
54,MENA,2019,0.056502734,0.083516831,0.124380784,9943337,561825.725,830436,1236760.05
55,MENA,2020,0.056545379,0.083950039,0.125343445,9876541,558472.75,829136,1237959.675
56,NA,2010,0.076366244,0.082383546,0.08884341,4409497,336736.725,363270,391754.75
57,NA,2011,0.076956687,0.08235623,0.088126394,4360253,335550.625,359094,384253.375
58,NA,2012,0.077497018,0.082354886,0.087561252,4360652,337937.525,359121,381824.15
59,NA,2013,0.07781354,0.082350153,0.087216534,4342457,337901.95,357602,378734.05
60,NA,2014,0.07798106,0.082352836,0.087092949,4382217,341729.925,360888,381660.2
61,NA,2015,0.07789952,0.082388596,0.087220938,4367085,340193.825,359798,380901.25
62,NA,2016,0.077572117,0.082384064,0.087577896,4326747,335634.925,356455,378927.4
63,NA,2017,0.077114831,0.082376709,0.088071288,4243566,327241.875,349571,373736.325
64,NA,2018,0.076545505,0.082372121,0.088745,4170513,319234.025,343534,370112.175
65,NA,2019,0.07581967,0.082374425,0.089542241,4120223,312393.95,339401,368934
66,NA,2020,0.075073769,0.082381175,0.090416762,4040996,303372.8,332902,365373.775
67,SA,2010,0.067264147,0.072657982,0.081836799,38176205,2567889.875,2773806,3124218.425
68,SA,2011,0.067844613,0.07310603,0.082279285,37937609,2573862.4,2773468,3121479.325
69,SA,2012,0.068446763,0.073768921,0.08316627,37723095,2582023.75,2782792,3137289.1
70,SA,2013,0.069115759,0.074476845,0.084190487,37482079,2590602.35,2791547,3155634.475
71,SA,2014,0.069874902,0.075324172,0.085491588,36580953,2556090.5,2755430,3127363.775
72,SA,2015,0.070396657,0.075963294,0.08640795,36438757,2565166.675,2768008,3148598.275
73,SA,2016,0.071044129,0.076597355,0.087112979,36386648,2585057.725,2787121,3169749.3
74,SA,2017,0.071574433,0.077220746,0.088036718,35818794,2563709.875,2765954,3153369.05
75,SA,2018,0.07225512,0.078020775,0.089092784,35789942,2586006.55,2792359,3188625.575
76,SA,2019,0.072892446,0.07892149,0.090373951,35267403,2570727.275,2783356,3187254.55
77,SA,2020,0.073212338,0.079590564,0.091520528,34856029,2551891.375,2774211,3190042.175
78,WCA,2010,0.07222644,0.085677357,0.10652341,17660092,1275525.575,1513070,1881213.225
79,WCA,2011,0.072272587,0.085782894,0.106579205,18070281,1305985.95,1550121,1925916.175
80,WCA,2012,0.072357422,0.08588299,0.106609258,18418490,1332714.45,1581835,1963581.55
81,WCA,2013,0.072433572,0.085955407,0.106759553,18696113,1354226.25,1607032,1995988.675
82,WCA,2014,0.072497861,0.086041336,0.106948177,19009642,1378158.375,1635615,2033046.55
83,WCA,2015,0.072575865,0.086139136,0.107131127,19330180,1402904.525,1665085,2070863.975
84,WCA,2016,0.072580529,0.086193769,0.107279512,19660934,1427001,1694650,2109215.4
85,WCA,2017,0.072600433,0.086248797,0.107461219,19991131,1451364.775,1724211,2148271.3
86,WCA,2018,0.072669881,0.086340514,0.107752715,20336988,1477886.5,1755906,2191365.675
87,WCA,2019,0.072756592,0.086374377,0.107847306,20676398,1504344.25,1785911,2229893.825
88,WCA,2020,0.072766447,0.086438086,0.108058747,21010368,1528849.825,1816096,2270354.05
89,WE,2010,0.066031523,0.07282592,0.084169164,5188908,342631.5,377887,436746.05
90,WE,2011,0.066030751,0.072780574,0.084133673,5089119,336038.35,370389,428166.275
91,WE,2012,0.066105608,0.072815512,0.084096177,5046205,333582.45,367442,424366.55
92,WE,2013,0.066140824,0.072871701,0.084254097,4921993,325544.675,358674,414698.075
93,WE,2014,0.066294924,0.072889705,0.08416128,4945376,327853.325,360467,416209.175
94,WE,2015,0.066494556,0.072940013,0.083986063,4913709,326734.9,358406,412683.075
95,WE,2016,0.066706528,0.073003123,0.083756482,4939364,329487.825,360589,413703.75
96,WE,2017,0.06687359,0.07313097,0.083850702,4866789,325459.65,355913,408083.675
97,WE,2018,0.066953501,0.07322594,0.083969997,4764227,318981.675,348865,400052.125
98,WE,2019,0.066996208,0.073302366,0.084147753,4665170,312548.7,341968,392563.575
99,WE,2020,0.067079856,0.07339829,0.084246571,4574112,306830.775,335732,385353.25
